Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Three Dancers from Break the Silence!,Alex Flett,38192,(Scottish),(Scottish),(0),(0),(Male),2000,Screenprint from a portfolio of thirty-one mixed media prints,"composition: 19 11/16 x 13 3/4"" (50 x 35 cm); sheet: 23 3/8 x 16 9/16"" (59.3 x 42 cm)",General Print Fund,1110.2007.8,Print,Drawings & Prints,2007-11-12,Y,136202,http://www.moma.org/collection/works/136202,http://www.moma.org/media/W1siZiIsIjIzOTA4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=442f8f4727f2c1b2,,,,50.0,,,35.0,,
"August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,Series of ten offset lithographs,"dimensions vary, see child records",Committee on Prints and Illustrated Books Fund,121.2012.1-10,Print,Drawings & Prints,2012-02-07,Y,157781,http://www.moma.org/collection/works/157781,http://www.moma.org/media/W1siZiIsIjI0MTU4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cb2f0b153b2ad1e4,,,,54.0,,,72.0,,
"Independent from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 3/16 x 28 1/4"" (53.8 x 71.8 cm)",Committee on Prints and Illustrated Books Fund,121.2012.1,Print,Drawings & Prints,2012-02-07,Y,158297,http://www.moma.org/collection/works/158297,http://www.moma.org/media/W1siZiIsIjI0MTU4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cb2f0b153b2ad1e4,,,,53.8,,,71.8,,
"Express from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 1/8 x 29 1/16"" (53.6 x 73.8 cm)",Committee on Prints and Illustrated Books Fund,121.2012.2,Print,Drawings & Prints,2012-02-07,Y,158298,http://www.moma.org/collection/works/158298,http://www.moma.org/media/W1siZiIsIjI0MTU4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a1c05bda72425fb2,,,,53.6,,,73.8,,
"Mail from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 3/16 x 24 5/8"" (53.8 x 62.6 cm)",Committee on Prints and Illustrated Books Fund,121.2012.3,Print,Drawings & Prints,2012-02-07,Y,158299,http://www.moma.org/collection/works/158299,http://www.moma.org/media/W1siZiIsIjI0MTU4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d5df337564c2d86f,,,,53.8,,,62.6,,
"Mirror from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 1/4 x 27 5/16"" (53.9 x 69.4 cm)",Committee on Prints and Illustrated Books Fund,121.2012.4,Print,Drawings & Prints,2012-02-07,Y,158300,http://www.moma.org/collection/works/158300,http://www.moma.org/media/W1siZiIsIjI0MTU4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=297ccf97d873043e,,,,53.9,,,69.4,,
"Herald from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 3/16 x 26 7/8"" (53.8 x 68.3 cm)",Committee on Prints and Illustrated Books Fund,121.2012.5,Print,Drawings & Prints,2012-02-07,Y,158301,http://www.moma.org/collection/works/158301,http://www.moma.org/media/W1siZiIsIjI0MTU4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=08a9ebbaaa2be50c,,,,53.8,,,68.3,,
"Guardian from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 3/16 x 27 13/16"" (53.8 x 70.7 cm)",Committee on Prints and Illustrated Books Fund,121.2012.6,Print,Drawings & Prints,2012-02-07,Y,158302,http://www.moma.org/collection/works/158302,http://www.moma.org/media/W1siZiIsIjI0MTU4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=85372f938ce1dda2,,,,53.8,,,70.7,,
"Record from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 1/8 x 29"" (53.7 x 73.7 cm)",Committee on Prints and Illustrated Books Fund,121.2012.7,Print,Drawings & Prints,2012-02-07,Y,158303,http://www.moma.org/collection/works/158303,http://www.moma.org/media/W1siZiIsIjI0MTU4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cc5b144d264e2c70,,,,53.7,,,73.7,,
"Sun from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 3/16 x 27 11/16"" (53.8 x 70.3 cm)",Committee on Prints and Illustrated Books Fund,121.2012.8,Print,Drawings & Prints,2012-02-07,Y,158304,http://www.moma.org/collection/works/158304,http://www.moma.org/media/W1siZiIsIjI0MTU4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4d008bdcfc4e1389,,,,53.8,,,70.3,,
"Times from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 3/16 x 27 15/16"" (53.8 x 71 cm)",Committee on Prints and Illustrated Books Fund,121.2012.9,Print,Drawings & Prints,2012-02-07,Y,158305,http://www.moma.org/collection/works/158305,http://www.moma.org/media/W1siZiIsIjI0MTU4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=24bc3a6872e0daab,,,,53.8,,,71.0,,
"Telegraph from August 12, 1999",Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2011,One from a series of ten offset lithographs,"composition and sheet: 21 3/16 x 26 5/16"" (53.8 x 66.9 cm)",Committee on Prints and Illustrated Books Fund,121.2012.10,Print,Drawings & Prints,2012-02-07,Y,158306,http://www.moma.org/collection/works/158306,http://www.moma.org/media/W1siZiIsIjI0MTU5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b8a02a43efe39286,,,,53.8,,,66.9,,
Sounds and Silences Wrought into Iron and Air,Martin Boyce,42340,"(Scottish, born 1967)",(Scottish),(1967),(0),(Male),2011,Painted steel,"Vent 20 3/8 x 10 5/8 x 1 3/16"" (51.8 x 27 x 3 cm)",Gift of the artist,1176.2012.1,Installation,Painting & Sculpture,2012-09-28,Y,163842,http://www.moma.org/collection/works/163842,http://www.moma.org/media/W1siZiIsIjI0OTIzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8c63a26f48681ac7,,3.0162560325,,51.7526035052,,,26.9875539751,,
Still to Be Spoken,Martin Boyce,42340,"(Scottish, born 1967)",(Scottish),(1967),(0),(Male),2012,"Wood, veneered MDF, galvanized steel, painted aluminum, brass, and electrical fittings","75 3/8 x 124 13/16 x 58 1/4"" (191.5 x 317 x 148 cm)",Gift of the Speyer Family Foundation,1176.2012.2,Sculpture,Painting & Sculpture,2012-09-28,Y,165911,http://www.moma.org/collection/works/165911,http://www.moma.org/media/W1siZiIsIjI0OTIzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f9f0c1b53810d967,,147.9552959106,,191.4528829058,,,317.0,,
Bootlegged,Douglas Gordon,7805,"(Scottish, born 1966)",(Scottish),(1966),(0),(Male),2000,7-inch vinyl record,"cover: 7 × 7"" (17.8 × 17.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.122,Audio,Drawings & Prints,2013-10-10,Y,183990,http://www.moma.org/collection/works/183990,http://www.moma.org/media/W1siZiIsIjQwMDI0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1e07e84ad6edc757,,0.0,,17.7800355601,,,17.7800355601,,
Zobop,Jim Lambie,22939,"(Scottish, born 1964)",(Scottish),(1964),(0),(Male),1999,7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.152,Audio,Drawings & Prints,2013-10-10,Y,184020,http://www.moma.org/collection/works/184020,http://www.moma.org/media/W1siZiIsIjQwMDU5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=efbf19561ebe36b4,,0.0,,18.4150368301,,,18.4150368301,,
