Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,"Gouache, crayon, and pencil on paper","15 5/8 × 11 3/4"" (39.7 × 29.8 cm)",Fund for the Twenty-First Century,15.2016.4,Drawing,Drawings & Prints,2016-01-21,Y,197148,http://www.moma.org/collection/works/197148,http://www.moma.org/media/W1siZiIsIjM0MzY3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0abeb7187e4b0b2e,,,,39.6875793752,,,29.8450596901,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache and pencil on paper,"16 3/8 × 11 5/8"" (41.6 × 29.5 cm)",Fund for the Twenty-First Century,15.2016.5,Drawing,Drawings & Prints,2016-01-21,Y,197149,http://www.moma.org/collection/works/197149,http://www.moma.org/media/W1siZiIsIjM0MzY3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ae0816d55304f3fe,,,,41.5925831852,,,29.5275590551,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache and crayon on paper,"16 1/8 × 13"" (41 × 33 cm)",Fund for the Twenty-First Century,15.2016.6,Drawing,Drawings & Prints,2016-01-21,Y,197150,http://www.moma.org/collection/works/197150,http://www.moma.org/media/W1siZiIsIjM0MzY4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8979f70a28548ff6,,,,40.9575819152,,,33.0200660401,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache on paper,"15 3/4 × 11 3/4"" (40 × 29.8 cm)",Fund for the Twenty-First Century,15.2016.7,Drawing,Drawings & Prints,2016-01-21,Y,197151,http://www.moma.org/collection/works/197151,http://www.moma.org/media/W1siZiIsIjM0MzY4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0ca65f3e664cf47e,,,,40.0050800102,,,29.8450596901,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache and crayon on paper,"15 3/4 × 11 3/4"" (40 × 29.8 cm)",Fund for the Twenty-First Century,15.2016.8,Drawing,Drawings & Prints,2016-01-21,Y,197152,http://www.moma.org/collection/works/197152,http://www.moma.org/media/W1siZiIsIjM0MzY4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b9163b252e4ff93f,,,,40.0050800102,,,29.8450596901,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,"Gouache, crayon, and pencil on paper","15 3/4 × 11 3/4"" (40 × 29.8 cm)",Fund for the Twenty-First Century,15.2016.9,Drawing,Drawings & Prints,2016-01-21,Y,197153,http://www.moma.org/collection/works/197153,http://www.moma.org/media/W1siZiIsIjM0MzY4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e6987450932d62b5,,,,40.0050800102,,,29.8450596901,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache and pencil on paper,"16 1/2 × 11 5/8"" (41.9 × 29.5 cm)",Fund for the Twenty-First Century,15.2016.10,Drawing,Drawings & Prints,2016-01-21,Y,197154,http://www.moma.org/collection/works/197154,http://www.moma.org/media/W1siZiIsIjM0MzY4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b5fc573223dd7f55,,,,41.9100838202,,,29.5275590551,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache and pencil on paper,"16 1/2 × 11 5/8"" (41.9 × 29.5 cm)",Fund for the Twenty-First Century,15.2016.11,Drawing,Drawings & Prints,2016-01-21,Y,197155,http://www.moma.org/collection/works/197155,http://www.moma.org/media/W1siZiIsIjM0MzY3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2f82788581a8a871,,,,41.9100838202,,,29.5275590551,,
Untitled,Anna Boghiguian,48044,"(Egyptian, born 1946)",(Egyptian),(1946),(0),(Female),2011,Gouache and pencil on paper,"15 5/8 × 11 3/4"" (39.7 × 29.8 cm)",Fund for the Twenty-First Century,15.2016.12,Drawing,Drawings & Prints,2016-01-21,Y,197156,http://www.moma.org/collection/works/197156,http://www.moma.org/media/W1siZiIsIjM0MzY3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c5b3bf6b666ccee9,,,,39.6875793752,,,29.8450596901,,
Heritage Studies #3,Iman Issa,49198,"(Egyptian and American, born 1979)",(Egyptian),(1979),(0),(Female),2015,"Silicon bronze, gesso-finished plywood, and vinyl text","63 3/8 × 101 1/8 × 4 3/8"" (161 × 256.9 × 11.1 cm)",Fund for the Twenty-First Century,209.2016.a-c,Installation,Painting & Sculpture,2016-04-04,Y,200006,http://www.moma.org/collection/works/200006,,,28.0,,59.0,,,130.0,,
Heritage Studies #5,Iman Issa,49198,"(Egyptian and American, born 1979)",(Egyptian),(1979),(0),(Female),2015,Aluminum and vinyl text,"Overall 17 5/16 × 90 3/16 × 17 5/16"" (44 × 229 × 44 cm)",Fund for the Twenty-First Century,210.2016.a-b,Installation,Painting & Sculpture,2016-04-04,Y,200008,http://www.moma.org/collection/works/200008,http://www.moma.org/media/W1siZiIsIjM5NTgzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d9b2c65e33464ec8,,0.0,44.0,44.0,,,229.0,,
Heritage Studies #9,Iman Issa,49198,"(Egyptian and American, born 1979)",(Egyptian),(1979),(0),(Female),2015,"Brass rods, painted board or plywood, and vinyl text","Overall 63 3/8 × 101 1/8 × 4 3/8"" (161 × 256.9 × 11.1 cm)",Fund for the Twenty-First Century,211.2016.a-l,Installation,Painting & Sculpture,2016-04-04,Y,200009,http://www.moma.org/collection/works/200009,http://www.moma.org/media/W1siZiIsIjM5NTgzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7d4a735b6ebaab22,,11.112522225,,160.9728219456,,,256.858013716,,
